InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
567653,47566,PARTY BUNTING,4,21/09/2011 14:35,4.95,12550
567653,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,21/09/2011 14:35,0.83,12550
567721,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,22/09/2011 10:38,3.75,12409
567721,20719,WOODLAND CHARLOTTE BAG,100,22/09/2011 10:38,0.72,12409
567721,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,22/09/2011 10:38,0.12,12409
567756,22893,MINI CAKE STAND T-LIGHT HOLDER,120,22/09/2011 10:52,0.42,12678
567793,22784,LANTERN CREAM GAZEBO ,3,22/09/2011 11:40,4.95,12657
567793,23169,CLASSIC GLASS COOKIE JAR,6,22/09/2011 11:40,4.15,12657
567915,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,22/09/2011 17:15,3.25,12579
568040,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,8,23/09/2011 12:09,4.95,12681
568040,23168,CLASSIC CAFE SUGAR DISPENSER,12,23/09/2011 12:09,1.25,12681
568040,22312,OFFICE MUG WARMER POLKADOT,12,23/09/2011 12:09,2.95,12681
568056,22356,CHARLOTTE BAG PINK POLKADOT,10,23/09/2011 12:55,0.85,12705
568056,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,23/09/2011 12:55,2.55,12705
568056,22667,RECIPE BOX RETROSPOT ,6,23/09/2011 12:55,2.95,12705
568103,23285,PINK VINTAGE SPOT BEAKER,8,23/09/2011 15:45,0.85,12518
568103,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,23/09/2011 15:45,9.95,12518
568137,21084,SET/6 COLLAGE PAPER CUPS,24,25/09/2011 10:34,0.19,12488
568176,23209,LUNCH BAG VINTAGE DOILY ,10,25/09/2011 13:25,1.65,12685
568176,22423,REGENCY CAKESTAND 3 TIER,1,25/09/2011 13:25,12.75,12685
568236,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,26/09/2011 11:49,1.25,12820
568350,22513,DOORSTOP FOOTBALL DESIGN,4,26/09/2011 15:35,3.75,12612
568472,POST,POSTAGE,2,27/09/2011 11:50,18,12517
568472,21238,RED RETROSPOT CUP,16,27/09/2011 11:50,0.85,12517
568645,23388,WOODLAND MINI BACKPACK,4,28/09/2011 11:38,4.15,12656
568674,22962,JAM JAR WITH PINK LID,12,28/09/2011 13:30,0.85,12708
568699,22779,WOODEN OWLS LIGHT GARLAND ,4,28/09/2011 14:58,4.25,12352
568703,21754,HOME BUILDING BLOCK WORD,1,28/09/2011 15:21,6.25,12748
568703,23202,JUMBO BAG VINTAGE LEAF,5,28/09/2011 15:21,2.08,12748
568703,23365,SET 12 COLOUR PENCILS LOVE LONDON,3,28/09/2011 15:21,0.65,12748
568708,22380,TOY TIDY SPACEBOY  ,10,28/09/2011 15:41,2.1,12393
568708,20726,LUNCH BAG WOODLAND,30,28/09/2011 15:41,1.65,12393
568798,22992,REVOLVER WOODEN RULER ,12,29/09/2011 10:23,1.95,12615
568805,20726,LUNCH BAG WOODLAND,10,29/09/2011 10:55,1.65,12826
568872,POST,POSTAGE,2,29/09/2011 12:12,15,12372
568882,85099B,JUMBO BAG RED RETROSPOT,10,29/09/2011 12:39,2.08,12839
568950,23432,PRETTY HANGING QUILTED HEARTS,12,29/09/2011 15:25,0.83,12458
568987,20677,PINK POLKADOT BOWL,16,29/09/2011 15:58,1.25,12709
568988,22027,TEA PARTY BIRTHDAY CARD,12,29/09/2011 16:38,0.42,12718
569018,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,30/09/2011 09:25,1.45,12676
569123,22940,FELTCRAFT CHRISTMAS FAIRY,4,30/09/2011 13:09,4.25,12748
569147,22991,GIRAFFE WOODEN RULER,24,30/09/2011 15:33,1.95,12842
569332,22555,PLASTERS IN TIN STRONGMAN,2,03/10/2011 13:46,1.65,12637
569402,22457,NATURAL SLATE HEART CHALKBOARD ,6,04/10/2011 09:00,2.95,12413
569496,23346,SPACEBOY BEAKER,12,04/10/2011 13:45,1.25,12395
569527,21992,VINTAGE PAISLEY STATIONERY SET,1,04/10/2011 14:53,1.25,12512
569527,23028,DRAWER KNOB CRACKLE GLAZE BLUE,1,04/10/2011 14:53,1.65,12512
569527,47566,PARTY BUNTING,1,04/10/2011 14:53,4.95,12512
569568,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,05/10/2011 09:57,2.95,12700
569568,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,05/10/2011 09:57,1.25,12700
569640,23245,SET OF 3 REGENCY CAKE TINS,16,05/10/2011 12:25,4.15,12471
569686,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,05/10/2011 14:50,0.65,12719
569699,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,05/10/2011 15:52,3.75,12723
569722,22726,ALARM CLOCK BAKELIKE GREEN,12,06/10/2011 09:31,3.75,12431
569722,22037,ROBOT BIRTHDAY CARD,12,06/10/2011 09:31,0.42,12431
569844,21668,RED STRIPE CERAMIC DRAWER KNOB,12,06/10/2011 13:30,1.45,12626
569866,47504K,ENGLISH ROSE GARDEN SECATEURS,2,06/10/2011 14:50,0.79,12757
569866,22110,BIRD HOUSE HOT WATER BOTTLE,2,06/10/2011 14:50,2.55,12757
569866,23203,JUMBO BAG VINTAGE DOILY ,20,06/10/2011 14:50,2.08,12757
569870,23209,LUNCH BAG VINTAGE DOILY ,3,06/10/2011 14:59,1.65,12757
569893,21930,JUMBO STORAGE BAG SKULLS,10,06/10/2011 15:51,2.08,12627
569893,20727,LUNCH BAG  BLACK SKULL.,10,06/10/2011 15:51,1.65,12627
569998,22831,WHITE BROCANTE SOAP DISH,6,07/10/2011 08:12,2.95,12540
569998,21843,RED RETROSPOT CAKE STAND,1,07/10/2011 08:12,10.95,12540
570000,22128,PARTY CONES CANDY ASSORTED,24,07/10/2011 08:55,1.25,12420
570020,22992,REVOLVER WOODEN RULER ,12,07/10/2011 10:18,1.95,12684
570026,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,07/10/2011 10:37,0.65,12781
570082,22336,DOVE DECORATION PAINTED ZINC ,96,07/10/2011 11:19,0.19,12524
570116,22467,GUMBALL COAT RACK,2,07/10/2011 12:38,2.55,12856
570116,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,07/10/2011 12:38,4.95,12856
570116,22110,BIRD HOUSE HOT WATER BOTTLE,1,07/10/2011 12:38,2.55,12856
570189,20973,12 PENCIL SMALL TUBE WOODLAND,24,07/10/2011 15:15,0.65,12492
570467,21121,SET/10 RED POLKADOT PARTY CANDLES,24,10/10/2011 16:06,1.25,12607
570467,22199,FRYING PAN RED RETROSPOT,4,10/10/2011 16:06,4.25,12607
570467,21915,RED  HARMONICA IN BOX ,12,10/10/2011 16:06,1.25,12607
570467,22050,PINK PAISLEY ROSE GIFT WRAP,25,10/10/2011 16:06,0.42,12607
570467,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,10/10/2011 16:06,3.25,12607
570521,21055,TOOL BOX SOFT TOY ,4,11/10/2011 10:43,8.95,12371
570521,22312,OFFICE MUG WARMER POLKADOT,12,11/10/2011 10:43,2.95,12371
570521,21494,ROTATING LEAVES T-LIGHT HOLDER,12,11/10/2011 10:43,1.25,12371
570521,22423,REGENCY CAKESTAND 3 TIER,4,11/10/2011 10:43,12.75,12371
570640,23206,LUNCH BAG APPLE DESIGN,10,11/10/2011 12:38,1.65,12474
570640,22551,PLASTERS IN TIN SPACEBOY,12,11/10/2011 12:38,1.65,12474
570667,POST,POSTAGE,2,11/10/2011 14:33,15,12362
570672,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,11/10/2011 14:52,2.95,12536
570672,22534,MAGIC DRAWING SLATE SPACEBOY ,24,11/10/2011 14:52,0.42,12536
570672,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,11/10/2011 14:52,2.55,12536
570672,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,11/10/2011 14:52,1.45,12536
570672,22499,WOODEN UNION JACK BUNTING,3,11/10/2011 14:52,5.95,12536
570718,22029,SPACEBOY BIRTHDAY CARD,24,12/10/2011 10:36,0.42,12518
570718,23391, I LOVE LONDON MINI BACKPACK,4,12/10/2011 10:36,4.15,12518
570792,21243,PINK  POLKADOT PLATE ,24,12/10/2011 12:01,1.69,12709
570823,23289,DOLLY GIRL CHILDRENS BOWL,8,12/10/2011 12:54,1.25,12691
570875,21533,RETROSPOT LARGE MILK JUG,3,12/10/2011 17:00,4.95,12667
570875,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,12/10/2011 17:00,0.29,12667
570881,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,13/10/2011 09:30,0.85,12498
570919,35810A,ENAMEL PINK COFFEE CONTAINER,12,13/10/2011 10:57,0.83,12584
570919,22366,DOORMAT AIRMAIL ,4,13/10/2011 10:57,8.25,12584
570964,23344,JUMBO BAG 50'S CHRISTMAS ,10,13/10/2011 11:50,2.08,12766
570964,23320,GIANT 50'S CHRISTMAS CRACKER,12,13/10/2011 11:50,2.89,12766
571034,22699,ROSES REGENCY TEACUP AND SAUCER ,6,13/10/2011 12:47,2.95,12359
571034,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,13/10/2011 12:47,7.95,12359
571034,22423,REGENCY CAKESTAND 3 TIER,3,13/10/2011 12:47,12.75,12359
571053,21212,PACK OF 72 RETROSPOT CAKE CASES,24,13/10/2011 13:53,0.55,12631
571053,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,13/10/2011 13:53,1.65,12631
571065,22961,JAM MAKING SET PRINTED,12,13/10/2011 14:59,1.45,12613
571065,21843,RED RETROSPOT CAKE STAND,4,13/10/2011 14:59,10.95,12613
571239,23229,VINTAGE DONKEY TAIL GAME ,6,14/10/2011 14:54,3.75,12744
571240,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,14/10/2011 14:55,0.65,12562
571304,22334,DINOSAUR PARTY BAG + STICKER SET,8,17/10/2011 09:37,1.65,12526
571304,20749,ASSORTED COLOUR MINI CASES,2,17/10/2011 09:37,7.95,12526
571304,22966,GINGERBREAD MAN COOKIE CUTTER,12,17/10/2011 09:37,1.25,12526
571304,20728,LUNCH BAG CARS BLUE,10,17/10/2011 09:37,1.65,12526
571312,23232,WRAP VINTAGE LEAF DESIGN,25,17/10/2011 10:42,0.42,12474
571312,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,17/10/2011 10:42,4.15,12474
571328,23311,VINTAGE CHRISTMAS STOCKING ,6,17/10/2011 11:27,2.55,12473
571328,23034,DRAWER KNOB CERAMIC BLACK,18,17/10/2011 11:27,1.45,12473
571328,21039,RED RETROSPOT SHOPPING BAG,6,17/10/2011 11:27,2.55,12473
571328,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,17/10/2011 11:27,1.25,12473
571328,85049G,CHOCOLATE BOX RIBBONS ,12,17/10/2011 11:27,1.25,12473
571445,22629,SPACEBOY LUNCH BOX ,12,17/10/2011 13:44,1.95,12463
571445,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,17/10/2011 13:44,0.85,12463
571445,22423,REGENCY CAKESTAND 3 TIER,1,17/10/2011 13:44,12.75,12463
571477,23078,ICE CREAM PEN LIP GLOSS ,24,17/10/2011 14:54,1.25,12794
571477,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,17/10/2011 14:54,3.75,12794
571665,23352,ROLL WRAP 50'S RED CHRISTMAS ,24,18/10/2011 12:59,1.25,12540
571670,21981,PACK OF 12 WOODLAND TISSUES ,24,18/10/2011 13:12,0.39,12611
571670,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,18/10/2011 13:12,3.75,12611
571724,16161G,WRAP BAD HAIR DAY,25,19/10/2011 08:20,0.1,12572
571779,21742,LARGE ROUND WICKER PLATTER ,1,19/10/2011 11:27,5.95,12748
571824,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,19/10/2011 11:49,1.95,12472
571824,22355,CHARLOTTE BAG SUKI DESIGN,10,19/10/2011 11:49,0.85,12472
571905,84006,MAGIC TREE -PAPER FLOWERS,12,19/10/2011 14:51,0.85,12370
571923,22610,PENS ASSORTED FUNNY FACE,36,19/10/2011 16:24,0.19,12685
571923,23286,BLUE VINTAGE SPOT BEAKER,8,19/10/2011 16:24,0.85,12685
571923,23296,SET OF 6 TEA TIME BAKING CASES,8,19/10/2011 16:24,1.25,12685
571923,23295,SET OF 12 MINI LOAF BAKING CASES,8,19/10/2011 16:24,0.83,12685
572061,22492,MINI PAINT SET VINTAGE ,36,20/10/2011 12:53,0.65,12474
572061,21207,SKULL AND CROSSBONES  GARLAND ,12,20/10/2011 12:53,1.65,12474
572061,22780,LIGHT GARLAND BUTTERFILES PINK,4,20/10/2011 12:53,4.25,12474
572065,23330,DECORATIVE WICKER HEART MEDIUM,2,20/10/2011 13:06,1.25,12556
572087,23325,RUSTIC STRAWBERRY JAM POT SMALL,48,20/10/2011 14:30,1.45,12683
572087,21987,PACK OF 6 SKULL PAPER CUPS,12,20/10/2011 14:30,0.65,12683
572087,23236,STORAGE TIN VINTAGE DOILY ,6,20/10/2011 14:30,2.89,12683
572133,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,21/10/2011 10:11,4.95,12407
572442,48194,DOORMAT HEARTS,2,24/10/2011 12:09,8.25,12546
572559,22620,4 TRADITIONAL SPINNING TOPS,12,25/10/2011 08:44,1.45,12476
572559,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,25/10/2011 08:44,2.49,12476
572567,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,25/10/2011 10:27,0.39,12398
572567,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,25/10/2011 10:27,4.15,12398
572567,23518,EMBROIDERED RIBBON REEL RACHEL ,6,25/10/2011 10:27,2.89,12398
572663,23212,HEART WREATH DECORATION WITH BELL,4,25/10/2011 12:54,1.25,12748
572763,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,26/10/2011 09:54,0.55,12812
572873,23087,ZINC  HEART T-LIGHT HOLDER,16,26/10/2011 13:27,1.25,12820
572887,22631,CIRCUS PARADE LUNCH BOX ,12,26/10/2011 13:47,1.95,12362
572887,23010,CIRCUS PARADE BABY GIFT SET,1,26/10/2011 13:47,16.95,12362
572887,23080,RED METAL BOX TOP SECRET,4,26/10/2011 13:47,8.25,12362
572907,47559B,TEA TIME OVEN GLOVE,10,26/10/2011 15:44,1.25,12827
572964,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,27/10/2011 10:41,9.95,12630
573035,21770,OPEN CLOSED METAL SIGN,2,27/10/2011 13:43,4.95,12433
573035,23247,BISCUIT TIN 50'S CHRISTMAS,6,27/10/2011 13:43,2.89,12433
573078,23204,CHARLOTTE BAG APPLES DESIGN,10,27/10/2011 14:13,0.85,12839
573153,84988,SET OF 72 PINK HEART PAPER DOILIES,48,28/10/2011 07:39,1.45,12678
573153,22555,PLASTERS IN TIN STRONGMAN,48,28/10/2011 07:39,1.65,12678
573153,23286,BLUE VINTAGE SPOT BEAKER,8,28/10/2011 07:39,0.85,12678
573195,37495,FAIRY CAKE BIRTHDAY CANDLE SET,12,28/10/2011 11:40,3.75,12432
573289,23375,50'S CHRISTMAS PAPER GIFT BAG,10,28/10/2011 14:44,0.82,12705
573362,84870C,GREEN GEISHA GIRL ,4,30/10/2011 13:06,3.75,12597
573362,23404,HOME SWEET HOME BLACKBOARD,6,30/10/2011 13:06,4.95,12597
573362,22469,HEART OF WICKER SMALL,12,30/10/2011 13:06,1.65,12597
573362,21879,HEARTS GIFT TAPE,12,30/10/2011 13:06,0.65,12597
573362,23661,MILK MAIDS MUG ,12,30/10/2011 13:06,1.65,12597
573362,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,30/10/2011 13:06,0.85,12597
573362,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,12,30/10/2011 13:06,1.25,12597
573401,22819,BIRTHDAY CARD  RETRO SPOT,12,30/10/2011 15:43,0.42,12364
573402,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,30/10/2011 15:44,3.75,12494
573511,22728,ALARM CLOCK BAKELIKE PINK,8,31/10/2011 12:25,3.75,12347
573868,23389,SPACEBOY MINI BACKPACK,4,01/11/2011 12:18,4.15,12491
574025,23133,LARGE IVORY HEART WALL ORGANISER,2,02/11/2011 12:26,8.25,12748
574068,22386,JUMBO BAG PINK POLKADOT,10,02/11/2011 14:51,2.08,12490
574068,85099B,JUMBO BAG RED RETROSPOT,20,02/11/2011 14:51,2.08,12490
574093,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,03/11/2011 09:43,2.95,12437
574093,21121,SET/10 RED POLKADOT PARTY CANDLES,24,03/11/2011 09:43,1.25,12437
574104,15056BL,EDWARDIAN PARASOL BLACK,3,03/11/2011 10:45,5.95,12615
574104,23222,CHRISTMAS TREE HANGING GOLD,12,03/11/2011 10:45,0.83,12615
574255,21207,SKULL AND CROSSBONES  GARLAND ,12,03/11/2011 13:44,1.65,12569
574301,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,03/11/2011 16:15,1.25,12544
574329,22970,LONDON BUS COFFEE MUG,6,04/11/2011 09:07,2.55,12362
574343,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,04/11/2011 10:11,1.25,12576
574470,21703,BAG 125g SWIRLY MARBLES,18,04/11/2011 11:56,0.42,12748
574470,23508,MINI PLAYING CARDS DOLLY GIRL ,6,04/11/2011 11:56,0.42,12748
574470,22209,WOOD STAMP SET HAPPY BIRTHDAY,5,04/11/2011 11:56,0.5,12748
574506,22384,LUNCH BAG PINK POLKADOT,1,04/11/2011 13:24,1.65,12577
574506,23489,VINTAGE BELLS GARLAND,2,04/11/2011 13:24,2.89,12577
574506,22197,POPCORN HOLDER,4,04/11/2011 13:24,0.85,12577
574531,85049E,SCANDINAVIAN REDS RIBBONS,2,04/11/2011 14:11,1.25,12748
574550,21623,VINTAGE UNION JACK MEMOBOARD,3,04/11/2011 15:18,9.95,12484
574670,23313,VINTAGE CHRISTMAS BUNTING,1,06/11/2011 12:20,4.95,12838
574670,23559,WOODLAND BUNNIES LOLLY MAKERS,1,06/11/2011 12:20,2.08,12838
574690,21212,PACK OF 72 RETROSPOT CAKE CASES,24,06/11/2011 13:11,0.55,12638
574690,23313,VINTAGE CHRISTMAS BUNTING,5,06/11/2011 13:11,4.95,12638
574690,85172,HYACINTH BULB T-LIGHT CANDLES,32,06/11/2011 13:11,0.42,12638
574738,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,06/11/2011 16:01,3.95,12748
574740,23247,BISCUIT TIN 50'S CHRISTMAS,12,06/11/2011 16:07,2.89,12357
574740,22728,ALARM CLOCK BAKELIKE PINK,8,06/11/2011 16:07,3.75,12357
574740,85014A,BLACK/BLUE POLKADOT UMBRELLA,12,06/11/2011 16:07,5.95,12357
574740,22510,GINGHAM BABUSHKA DOORSTOP,12,06/11/2011 16:07,3.75,12357
574740,23198,PANTRY MAGNETIC  SHOPPING LIST,48,06/11/2011 16:07,1.25,12357
574844,22476,EMPIRE UNION JACK TV DINNER TRAY,3,07/11/2011 11:57,4.95,12783
574866,23504,PLAYING CARDS JUBILEE UNION JACK,20,07/11/2011 12:34,1.25,12748
575049,22333,RETROSPOT PARTY BAG + STICKER SET,8,08/11/2011 12:13,1.65,12721
575067,22726,ALARM CLOCK BAKELIKE GREEN,16,08/11/2011 12:45,3.75,12583
575085,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,2,08/11/2011 13:41,2.95,12849
575085,22737,RIBBON REEL CHRISTMAS PRESENT ,5,08/11/2011 13:41,1.65,12849
575117,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,08/11/2011 14:22,2.95,12748
575151,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,08/11/2011 16:12,1.25,12395
575193,22556,PLASTERS IN TIN CIRCUS PARADE ,12,09/11/2011 09:34,1.65,12681
575193,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,09/11/2011 09:34,0.39,12681
575514,23284,DOORMAT KEEP CALM AND COME IN,2,10/11/2011 10:40,8.25,12541
575628,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,10/11/2011 13:31,2.95,12844
575661,22572,ROCKING HORSE GREEN CHRISTMAS ,6,10/11/2011 14:39,0.85,12617
575671,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,10/11/2011 15:03,0.55,12670
575671,23350,ROLL WRAP VINTAGE SPOT ,12,10/11/2011 15:03,1.25,12670
575707,20617,FIRST CLASS PASSPORT COVER ,6,10/11/2011 17:16,2.1,12538
575707,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,10/11/2011 17:16,9.95,12538
575747,22627,MINT KITCHEN SCALES,2,11/11/2011 10:19,8.5,12589
575747,22367,CHILDRENS APRON SPACEBOY DESIGN,8,11/11/2011 10:19,1.95,12589
575747,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,11/11/2011 10:19,1.25,12589
575766,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,11/11/2011 11:06,2.95,12856
575766,22142,CHRISTMAS CRAFT WHITE FAIRY ,3,11/11/2011 11:06,1.45,12856
575845,POST,POSTAGE,1,11/11/2011 12:07,18,12598
575886,21452,TOADSTOOL MONEY BOX,3,11/11/2011 13:57,2.95,12517
575886,23309,SET OF 60 I LOVE LONDON CAKE CASES ,6,11/11/2011 13:57,0.55,12517
575894,22071,SMALL WHITE RETROSPOT MUG IN BOX ,109,11/11/2011 14:25,0.5,12748
575896,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,11/11/2011 14:52,4.15,12480
575896,23245,SET OF 3 REGENCY CAKE TINS,4,11/11/2011 14:52,4.95,12480
575896,22111,SCOTTIE DOG HOT WATER BOTTLE,3,11/11/2011 14:52,4.95,12480
576019,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,13/11/2011 14:31,6.95,12865
576082,23519,EMBROIDERED RIBBON REEL CLAIRE,6,14/11/2011 08:22,3.75,12428
576257,23209,LUNCH BAG VINTAGE DOILY ,30,14/11/2011 14:17,1.65,12757
576269,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,14/11/2011 14:23,1.95,12762
576345,23571,TRADITIONAL NAUGHTS & CROSSES,12,14/11/2011 15:37,1.65,12374
576373,48138,DOORMAT UNION FLAG,6,15/11/2011 08:43,8.25,12640
576657,23110,PARISIENNE KEY CABINET ,2,16/11/2011 11:03,5.75,12720
576672,22492,MINI PAINT SET VINTAGE ,36,16/11/2011 11:59,0.65,12731
576672,22629,SPACEBOY LUNCH BOX ,36,16/11/2011 11:59,1.95,12731
576857,21331,MOROCCAN BEATEN METAL DISH LARGE,1,16/11/2011 15:52,12.75,12748
576857,20986,BLUE CALCULATOR RULER,1,16/11/2011 15:52,1.25,12748
576857,23399,HOME SWEET HOME HANGING HEART,1,16/11/2011 15:52,0.85,12748
576857,22487,WHITE WOOD GARDEN PLANT LADDER,1,16/11/2011 15:52,9.95,12748
576889,23130,MISTLETOE HEART WREATH GREEN,1,16/11/2011 17:24,4.15,12748
576889,85199S,SMALL HANGING IVORY/RED WOOD BIRD,2,16/11/2011 17:24,0.42,12748
576907,23332,IVORY WICKER HEART LARGE,24,17/11/2011 09:34,1.65,12610
576909,23108,SET OF 10 LED DOLLY LIGHTS,8,17/11/2011 09:49,6.25,12471
576909,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,17/11/2011 09:49,0.55,12471
576909,23294,SET OF 6 SNACK LOAF BAKING CASES,8,17/11/2011 09:49,0.83,12471
576910,48194,DOORMAT HEARTS,10,17/11/2011 09:51,7.08,12477
576927,21813,GARLAND WITH STARS AND BELLS,6,17/11/2011 11:02,4.95,12567
576927,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,17/11/2011 11:02,0.39,12567
576927,22705,WRAP GREEN PEARS ,25,17/11/2011 11:02,0.42,12567
576941,23681,LUNCH BAG RED VINTAGE DOILY,10,17/11/2011 11:34,1.65,12562
577009,23401,RUSTIC MIRROR WITH LACE HEART,2,17/11/2011 12:05,6.25,12749
577009,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,17/11/2011 12:05,0.83,12749
577027,POST,POSTAGE,5,17/11/2011 12:56,18,12647
577034,22992,REVOLVER WOODEN RULER ,12,17/11/2011 13:16,1.95,12847
577034,37340,MULTICOLOUR SPRING FLOWER MUG,12,17/11/2011 13:16,0.39,12847
577034,72741,GRAND CHOCOLATECANDLE,27,17/11/2011 13:16,1.45,12847
577034,20982,12 PENCILS TALL TUBE SKULLS,48,17/11/2011 13:16,0.85,12847
577034,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1,17/11/2011 13:16,1.45,12847
577039,23164,REGENCY CAKE SLICE,8,17/11/2011 13:30,4.95,12539
577046,22193,RED DINER WALL CLOCK,6,17/11/2011 13:46,8.5,12449
577046,79066K,RETRO MOD TRAY,10,17/11/2011 13:46,0.85,12449
577046,23342,MINT DINER WALL CLOCK,8,17/11/2011 13:46,8.5,12449
577057,71101E,STANDING FAIRY POLE SUPPORT ,4,17/11/2011 14:26,0.85,12748
577057,22449,SILK PURSE BABUSHKA PINK,1,17/11/2011 14:26,3.35,12748
577057,23344,JUMBO BAG 50'S CHRISTMAS ,3,17/11/2011 14:26,2.08,12748
577057,22421,LIPSTICK PEN FUSCHIA,2,17/11/2011 14:26,0.42,12748
577057,21055,TOOL BOX SOFT TOY ,1,17/11/2011 14:26,8.95,12748
577057,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,17/11/2011 14:26,4.95,12748
577089,23597,PAPER BUNTING PAISLEY PARK,2,17/11/2011 15:59,2.95,12841
577157,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,18/11/2011 09:58,2.49,12451
577157,22382,LUNCH BAG SPACEBOY DESIGN ,10,18/11/2011 09:58,1.65,12451
577157,23515,EMBROIDERED RIBBON REEL DAISY ,6,18/11/2011 09:58,2.08,12451
577228,21446,12 RED ROSE PEG PLACE SETTINGS,3,18/11/2011 12:07,1.25,12391
577228,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,18/11/2011 12:07,1.45,12391
577228,23513,EMBROIDERED RIBBON REEL SUSIE ,1,18/11/2011 12:07,2.08,12391
577228,21034,REX CASH+CARRY JUMBO SHOPPER,1,18/11/2011 12:07,0.95,12391
577299,POST,POSTAGE,1,18/11/2011 12:52,18,12498
577314,23564,EGG CUP MILKMAID INGRID,12,18/11/2011 13:23,1.25,12444
577316,23295,SET OF 12 MINI LOAF BAKING CASES,16,18/11/2011 13:30,0.83,12578
577476,21908,CHOCOLATE THIS WAY METAL SIGN,12,20/11/2011 11:31,2.1,12540
577502,23390,DOLLY GIRL MINI BACKPACK,4,20/11/2011 12:34,4.15,12598
577502,21704,BAG 250g SWIRLY MARBLES,12,20/11/2011 12:34,0.85,12598
577512,23245,SET OF 3 REGENCY CAKE TINS,4,20/11/2011 12:55,4.95,12523
577615,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,21/11/2011 10:22,1.65,12658
577690,21479,WHITE SKULL HOT WATER BOTTLE ,6,21/11/2011 11:34,4.25,12856
578021,22899,CHILDREN'S APRON DOLLY GIRL ,1,22/11/2011 13:22,2.1,12748
578024,21238,RED RETROSPOT CUP,8,22/11/2011 13:27,0.85,12705
578033,20712,JUMBO BAG WOODLAND ANIMALS,10,22/11/2011 13:42,2.08,12656
578043,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,22/11/2011 14:39,3.75,12474
578084,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,22/11/2011 16:34,4.95,12465
